45	12	942	100	100	88	40	7	6	7	7	12	10	7	7	7	6	8	7	7	7	7	8	7	6	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	8	7	7	7	7	8	6	7	7	7	7	7	7	7	8	7	7	7	7	7	8	7	7	7	8	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	6	8	9	7	7	7	8	7	6	7	7
50	12	982	100	100	86	45	8	6	7	7	7	8	7	7	7	6	7	7	7	7	7	7	7	6	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	9	7	7	7	6	7	10	7	7	7	8	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	6	8	7	7	7	7	11	7	7	7	7
55	12	982	100	100	87	50	7	6	8	7	7	7	7	7	7	7	8	7	7	7	7	8	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	6	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	10	7	7	7	8	7	7	6	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	6	7	7	7	7	7	7	7	7	7	7
60	10	890	100	100	81	55	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	8	7	6	7	7	7	7	7	7	7	6	8	7	7	7	7	8	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	8	6	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	9	7	7	7	7	7	7	7	7	7	8	7	7	6	7
65	10	878	100	100	67	60	7	7	6	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	6	7	7	7	7	7	7	7	6	8	7	7	7	7	7	7	8	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	8	7	6	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7
70	9	806	100	100	68	65	8	7	11	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	6	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	6	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	6	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7
75	1	83	100	100	63	70	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	6	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7
80	5	440	100	100	70	75	7	7	7	7	7	7	7	7	7	7	8	6	7	7	7	7	7	7	7	6	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	9	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	8	7	7
85	7	627	100	100	42	80	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	8	7	7	7	7	7	6	7	7	7	7	7	7	7	7
90	3	268	100	100	45	85	7	7	7	7	6	7	7	7	7	7	8	7	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	8	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7
