-20	6	341	100	100	45	60	93	49	60	19	10	48	7	27	7	7	15	46	49	9	44	20	7	20	75	94	22	8	13	25	81	64	31	50	49	7	15	7	11	37	20	7	15	34	21	15	28	10	14	20	9	7	35	22	26	26	44	13	33	35	7	12	7	16	9	57	8	18	28	19	7	59	7	86	8	9	8	127	7	109	11	39	16	17	27	15	7	19	10	9	25	7	7	19	53	38	7	64	8	106	10	7	18	39	12	13
-15	9	498	100	100	10	65	30	7	19	50	7	26	14	67	7	62	7	7	7	7	8	60	26	61	119	12	8	19	8	65	9	44	37	7	7	7	59	10	35	33	8	94	43	7	47	27	33	9	20	9	32	8	26	26	13	68	21	13	16	14	24	7	7	27	40	49	12	42	11	16	27	8	19	14	7	9	17	9	75	97	9	7	38	28	7	7	46	7	7	8	7	9	7	19	11	12	12	7	9	39	7	7	7	50	11	8
-10	4	259	100	100	73	-15	9	37	59	58	27	32	37	12	47	20	88	31	29	12	7	36	7	7	37	8	23	58	7	61	79	78	7	22	7	18	11	28	19	10	31	60	8	24	7	35	52	25	24	31	25	27	29	41	8	38	8	49	19	16	26	42	19	12	41	18	7	24	25	37	68	40	35	9	25	44	7	26	7	76	15	26	33	9	7	7	18	42	36	10	46	18	25	7	34	7	25	36	74	29	12	27	26	24	7	80
-5	2	133	100	100	10	-10	24	80	7	48	33	7	28	17	9	32	16	36	7	33	9	24	9	199	8	38	9	19	17	29	21	95	131	39	55	34	99	70	24	20	17	18	11	33	43	45	27	10	50	19	40	12	34	32	9	52	72	106	22	34	75	40	67	56	11	32	49	7	7	14	15	27	100	16	17	7	9	37	10	55	105	24	43	86	14	54	22	145	10	89	8	16	89	39	33	34	81	59	14	10	35	10	8	8	47	126
0	4	272	100	100	17	-5	42	54	11	83	66	41	52	53	22	9	36	106	41	164	47	20	7	24	11	75	111	12	33	50	113	44	86	49	21	17	63	13	53	39	108	9	28	17	19	60	27	36	30	54	34	7	21	32	39	7	125	13	23	49	37	9	141	95	96	12	35	10	11	21	94	105	15	37	7	292	73	84	44	51	10	37	135	7	15	39	114	90	124	26	92	23	7	15	13	11	16	38	13	54	16	124	10	14	48	31
5	6	430	100	100	31	0	7	7	13	11	14	7	39	9	10	96	8	38	110	36	190	7	7	38	27	19	16	43	172	8	189	10	41	55	42	48	120	33	170	116	32	9	7	9	16	7	134	25	40	50	8	159	131	83	30	61	16	67	99	43	20	8	7	34	28	16	81	47	30	11	59	66	61	21	15	8	19	48	39	27	89	32	22	44	159	8	166	62	78	17	23	92	32	10	8	19	48	30	10	9	27	20	14	75	34	16
10	11	784	100	100	13	5	58	93	116	83	23	7	72	22	28	59	44	26	57	231	214	14	10	191	16	54	24	42	20	15	17	99	53	18	104	9	7	48	16	7	90	18	11	34	19	54	14	31	65	28	49	47	193	61	72	8	35	75	22	7	13	55	39	15	8	34	43	45	17	18	84	7	44	25	15	7	20	65	34	98	9	62	11	7	16	7	83	26	8	37	11	75	174	76	226	43	20	32	54	23	23	40	50	74	46	125
15	12	865	100	100	60	10	61	77	38	60	21	18	20	45	9	130	17	7	25	35	7	34	9	99	26	7	39	174	13	9	19	23	55	66	10	26	61	32	12	27	12	102	22	37	83	11	8	44	56	22	234	28	34	14	7	28	11	51	85	13	35	10	58	16	39	42	30	69	7	39	16	7	54	71	33	16	32	8	164	26	68	29	29	103	47	17	134	32	8	9	14	13	8	116	7	15	7	42	162	20	41	133	22	22	12	13
20	11	829	100	100	77	15	12	7	15	30	65	7	93	30	11	22	22	28	8	60	7	32	6	14	7	9	36	7	7	38	12	37	40	15	42	51	7	7	43	7	7	31	33	61	50	8	21	22	19	29	7	7	7	22	28	15	8	24	7	7	70	14	35	23	35	7	120	15	7	27	31	7	7	21	7	61	7	13	36	19	58	57	23	7	12	58	33	52	8	53	15	7	68	7	7	9	30	7	62	52	7	16	16	7	29	9
25	10	785	100	100	85	20	7	11	28	7	7	8	34	7	7	7	7	7	7	26	7	7	7	10	8	35	10	39	7	7	7	47	7	7	7	7	16	7	6	7	19	7	7	16	7	41	7	7	7	7	7	7	7	10	7	7	11	7	82	7	7	46	7	77	54	7	47	48	32	8	36	7	7	7	7	7	7	7	7	19	7	7	7	12	7	115	6	51	7	38	7	7	7	7	7	7	7	7	7	8	7	7	91	7	8	7
