30	13	920	100	100	96	25	7	27	14	16	7	7	7	7	7	8	6	7	7	7	8	7	7	7	7	7	7	7	7	7	16	46	6	23	7	7	7	7	32	7	7	7	30	7	7	7	7	7	25	10	7	7	7	7	7	7	6	7	7	7	8	7	10	18	33	8	7	7	7	44	8	7	7	8	40	8	25	9	7	7	33	7	7	7	7	7	12	7	7	7	7	30	7	7	7	7	6	7	7	7	8	7	7	7	6	8
35	13	939	100	100	100	30	7	7	7	7	7	7	7	19	7	7	7	7	7	7	10	7	7	7	8	7	14	7	7	7	7	7	7	6	7	7	7	7	7	13	7	6	7	7	7	19	7	7	7	7	7	7	7	7	7	8	7	21	7	7	12	7	7	7	7	7	7	30	7	7	7	7	7	7	7	7	7	7	20	7	7	6	7	7	7	7	7	7	9	6	7	7	7	7	7	7	7	6	7	7	7	7	7	7	17	13
40	13	981	100	100	100	35	7	7	7	7	8	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	30	7	7	7	7	7	7	7	7	7	7	7	9	7	8	6	7	7	25	8	7	7	10	7	16	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	12	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	25	7	7	7	7	7	7	7
45	13	1002	100	100	100	40	7	7	9	6	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	6	7	7	7	7	7	8	7	7	7	7	12	7	7	7	7	7	7	7	7	7	8	7	8	6	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7
50	13	1040	100	100	100	45	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	6	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	7	7
55	13	1073	100	100	98	50	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7
60	13	1102	100	100	100	55	7	7	8	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	8	7	7	7	9	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7	8	7	7	7	7	7
65	13	1133	100	100	99	60	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	6	7	7	7	7	7	7
70	13	1174	100	100	96	65	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8
75	12	1106	100	100	98	70	7	7	7	7	7	6	7	7	7	7	7	7	7	6	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	8	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	7	7	7	8	7	7	7	7	8	7	7	7	7	8
80	10	919	100	100	92	75	7	7	7	7	7	7	7	7	7	8	7	7	8	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7
85	2	180	100	100	73	80	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	9	7	8
90	0	0	100	100	73	80	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
